,'ML','0.42063845074759653730','ml','0.00000000000000000000','tr','0.00000000000000000000','nl','0.51418834994745066247','ml','0.30437833286556270629','hi','0.26497599039615848948','gu','0.41769339527368204434','ml','0.02556712217286629882','te','0.02359078679703392745','gu','0.50957577282304478139','ml','0.29274927825893848343','hi','0.27129626889960650749','gu','0.40818198307341124753','ml','0.00000200005600156804','ro','0.00000000000000000000','id','0.50601818674056031622','ml','0.28976952704970726504','hi','0.25498413936096686605','gu','0.40715507152035979033','ml','0.02157573187889066241','gu','0.01719003133397359329','kn','0.50243448938751711363','ml','0.27925006889647535635','hi','0.26187981402082194382','gu','0.40418023424314236669','ml','0.00000090910743831706','ro','0.00000000000000000000','ur','0.50354102231414143986','ml','0.29029226150040704502','hi','0.25676758292434981312','gu','0.40491135001008421446','ml','0.02224868838489101747','gu','0.01738428694050929077','kn','0.50131258337546746873','ml','0.27933968175859325012','hi','0.26167171223159080284','gu','0.01861420017108639940','ml','0.00000000000000000000','th','0.00000000000000000000','ta','0.05796732171863554911','ml','0.00000000000000000000','de','0.00000000000000000000','bn','0.01939132776730406391','ml','0.00000000000000000000','vi','0.00000000000000000000','is','0.04943862628549862415','ml','0.00000000000000000000','bn','0.00000000000000000000','de','0.01663923121412999584','ml','0.00000000000000000000','hu','0.00000000000000000000','ja','0.05285973187923417860','ml','0.00000000000000000000','th','0.00000000000000000000','el','0.01661455645610094775','ml','0.00000000000000000000','cs','0.00000000000000000000','ro','0.04593571646922756102','ml','0.00000000000000000000','ja','0.00000000000000000000','hu','0.01487853074508892377','ml','0.00000000000000000000','vi','0.00000000000000000000','is','0.05052123248426488439','ml','0.00000000000000000000','ar','0.00000000000000000000','fr','0.01532968057181098749','ml','0.00000000000000000000','th','0.00000000000000000000','no','0.04407807536735299653','ml','0.00000000000000000000','cs','0.00000000000000000000','ro','0.00065017280908873153','ml','0.00000000000000000000','id','0.00000000000000000000','ur','0.00474597865902213686','ml','0.00000000000000000000','th','0.00000000000000000000','ta','0.00090902969497003562','ml','0.00000000000000000000','hu','0.00000000000000000000','ja','0.00487498034282119862','ml','0.00000000000000000000','uk','0.00000000000000000000','ru','0.00111910033915242667','ml','0.00000000000000000000','ar','0.00000000000000000000','fr','0.00562490245603753519','ml','0.00000000000000000000','it','0.00000000000000000000','fi','0.00122097239320707613','ml','0.00000000000000000000','la','0.00000000000000000000','bs','0.00548673068377711435','ml','0.00000000000000000000','ja','0.00000000000000000000','hu','0.00097950631022142732','ml','0.00000000000000000000','th','0.00000000000000000000','el','0.00537903662276745416','ml','0.00000000000000000000','el','0.00000000000000000000','ta','0.00105732795501772402','ml','0.00000000000000000000','es','0.00000000000000000000','cr','0.00537176744146187525','ml','0.00000000000000000000','af','0.00000000000000000000','gu'
,'NL','0.94483669020141214379','id','0.91087999999999991196','no','0.90919999999999989715','af','0.95171710302618151012','id','0.92866000000000015202','no','0.92392000000000007454','en','0.93295597735864144173','id','0.90569999999999994955','no','0.90283999999999997588','en','0.94247654859291540852','id','0.92429999999999967741','no','0.91823999999999994515','en','0.95540155401554027748','id','0.92188153128918781665','af','0.91480000000000027960','no','0.96168177009062061344','id','0.93560961365768191556','af','0.93064599999999986224','no','0.94298965793794731205','id','0.91158146948881690896','af','0.90742799999999990135','no','0.94987169923019543205','id','0.92558755352532129379','af','0.92454400000000003246','no','0.95379490848528214464','id','0.92196775618776105610','af','0.91647704493739545750','no','0.95975952443074330489','id','0.93587703955287127044','af','0.93173435927552539226','no','0.94020474787429320074','id','0.91264786417405163732','af','0.90866975091750257221','no','0.94840120837791730413','id','0.92701882552300196583','af','0.92538706923746127941','no','0.09266370654826193431','nl','0.06272250890035600823','de','0.05904236169446779037','da','0.13816552662106482141','nl','0.08092323692947718528','no','0.07994319772790912937','af','0.08546341853674145617','nl','0.05942237689507579024','de','0.05326213048521939719','da','0.12574502980119203754','nl','0.07542301692067682195','af','0.07212288491539659008','no','0.09848098480984809888','nl','0.06455064550645507604','de','0.06039472473669683927','da','0.15921759217592179603','nl','0.08596685966859667072','af','0.08287882878828786715','de','0.09150491504915046759','nl','0.06079660796607966322','de','0.05423865086381036288','da','0.14562545625456252418','nl','0.08042280422804226614','af','0.07401674016740167339','da','0.10024154699166265559','nl','0.06194766693969870619','de','0.05926139395685967731','da','0.16296376431486384040','nl','0.08520137382567544160','af','0.08227703681211935571','da','0.09454878349225860623','nl','0.05904037571148178926','de','0.05340589150274864527','da','0.14690275301751923309','nl','0.08042316594454154699','af','0.07377585695921978770','da','0.00492039363149051820','nl','0.00234018721497719802','da','0.00202016161292903383','af','0.01720137611008881393','nl','0.00612048963917113074','af','0.00328026242099367865','no','0.00444035522841827214','nl','0.00198015841267301347','da','0.00188015041203296257','af','0.01696135690855267789','nl','0.00452036162893031373','af','0.00256020481638531087','fi','0.00609408531719444081','nl','0.00215003010042140626','de','0.00204203267252276019','da','0.01917226841175777297','nl','0.00715210012940181109','af','0.00364002912023296066','no','0.00531007434104077518','nl','0.00199602794439122152','de','0.00180602528435398085','af','0.02013028182394553320','nl','0.00594408321716504047','af','0.00292202337618700922','no','0.00651368965746083189','nl','0.00201001644558909979','de','0.00190638270019063841','da','0.02064016887410897311','nl','0.00692914130284583759','af','0.00328638454971986235','no','0.00600277638635225100','nl','0.00189183366045722178','de','0.00167637582818784157','af','0.02063289608733163277','nl','0.00622459072429617719','af','0.00268276385587076175','la'
,'NO','0.93785627137628269079','id','0.93248000000000008658','no','0.91140000000000020997','da','0.94585675140508440606','id','0.94524000000000030219','no','0.92462000000000010846','da','0.92647999999999997023','no','0.92625557533452018699','id','0.90138000000000007006','da','0.94076000000000026269','no','0.93679620777246630503','id','0.91812000000000004718','da','0.94738547385473859119','id','0.93151600000000012169','no','0.91935151610909648934','af','0.95505373032238205511','id','0.94441599999999992221','no','0.93417560505363017587','af','0.93516961101766604703','id','0.92364600000000007807','no','0.90915345492072952016','af','0.94340566043396245632','id','0.93784999999999985043','no','0.92427954567727410584','af','0.94581117776846457268','id','0.93156254062511090197','no','0.91805864395623992813','af','0.95296217137111605133','id','0.94491257703430087123','no','0.93324521180077035787','af','0.93248829304346325664','id','0.92337342738207461856','no','0.90888330503020020590','af','0.94179840307203621652','id','0.93818346777309369333','no','0.92452336190313422204','af','0.05668226729069161807','no','0.03396135845433816830','de','0.02952118084723388824','da','0.13756550262010483476','no','0.08044321772870913212','da','0.07244289771590861626','es','0.05268210728429137402','no','0.03428137125485018755','de','0.02796111844473779529','da','0.13100524020960835347','no','0.07800312012480496715','da','0.06180247209888394683','es','0.04605818423273691509','no','0.03356040272483269693','da','0.03268232682326823596','de','0.11268245072980292987','no','0.08839488394883951439','da','0.07364132554385979801','es','0.04316417265669062614','no','0.03356633566335663621','de','0.03204038448461382638','da','0.10626442505770021529','no','0.08522285222852228614','da','0.06445116012088217272','es','0.04314837794717248098','no','0.03554756357097466068','da','0.03222475052113968341','de','0.10959686180391725596','no','0.09144620274165878027','da','0.07402087479215661847','es','0.03985745389751773476','no','0.03342209163529519939','da','0.03292839136249049725','de','0.10499411360960728135','no','0.08854957390676675144','da','0.06472985589829695352','es','0.00942075366029282261','no','0.00120009600768061450','da','0.00036002880230418433','de','0.02736218897511802015','no','0.00552044163533082534','da','0.00148020722901206180','is','0.00858068645491639158','no','0.00118009440755260432','da','0.00028002240179214339','de','0.02352188175054004821','no','0.00482038563085046730','da','0.00132018482587562274','is','0.00379603036824294540','no','0.00097601561624985984','da','0.00062000868012152184','de','0.01536012288098304382','no','0.00728410197742768595','da','0.00260208326666453403','is','0.00342602740821926557','no','0.00085201363221811541','da','0.00060000840011760167','de','0.01237609900879206581','no','0.00570607988511839543','da','0.00207805402940476483','is','0.00281365426870898265','no','0.00128455830012845604','da','0.00077000560004072754','en','0.01375463298402807531','no','0.00826008260082601066','da','0.00255367350797829811','is','0.00236092411497164150','no','0.00116092070011609202','da','0.00070000509094611605','en','0.01137007235500589984','no','0.00682550418548498548','da','0.00215094037731457851','is'
,'PL','0.93845999999999996088','it','0.93527999999999988923','es','0.92369999999999996554','pl','0.94831999999999994078','it','0.94626000000000021206','es','0.93424000000000040345','pl','0.92987999999999992884','es','0.92615999999999987224','it','0.91602000000000005642','pl','0.94098000000000014964','es','0.93893999999999977479','it','0.92815999999999998504','pl','0.93861391287303774789','pl','0.93080172320689280596','it','0.91978799999999982795','la','0.94991989983979963075','pl','0.94293599999999999639','it','0.93223505129071804198','es','0.93252370580599708294','pl','0.91730966923867707230','it','0.91708799999999968122','la','0.94562989125978247351','pl','0.93093799999999993222','it','0.92810399999999981802','la','0.93571428571428549859','pl','0.92665155146018718391','it','0.91829532375866584903','es','0.94533546912585841859','pl','0.93927165255905242791','it','0.93121658489312153506','es','0.92768504881906954651','pl','0.91417976594481620278','it','0.91262979710650871112','es','0.93915718620850174858','pl','0.92824798613087133869','it','0.92604744229260471666','es','0.03932157286291451670','pl','0.02284091363654545959','la','0.02102084083363335229','it','0.06734269370774829955','pl','0.04822192887715506804','it','0.03980159206368254904','es','0.03874154966198647965','pl','0.02232089283571343091','la','0.01976079043161726653','es','0.06514260570422816810','pl','0.04564182567302691590','it','0.03778302264181134656','sr','0.05795620233568874596','pl','0.02092616740933927327','it','0.02075608302433209346','la','0.09149654897929387909','pl','0.05174420697682790421','it','0.03879415517662070795','cr','0.05609013142499414545','pl','0.02054008216032864390','la','0.01919415355322842687','it','0.08726652359914159607','pl','0.04682618730474921026','it','0.03778015112060447572','cr','0.05092829129309857372','pl','0.02136605667977915096','la','0.02102375103864202038','it','0.08082965144820813963','pl','0.05169750771594416178','it','0.03999007270922309148','cr','0.04909461825600150431','pl','0.02084602307335654825','la','0.01944099745907935245','it','0.07739322533136966387','pl','0.04692475874890340848','it','0.03902007094558354594','cr','0.00186014881190495218','pl','0.00024003360470465864','sq','0.00012000960076806143','fr','0.00478038243059444607','pl','0.00090007200576046082','pt','0.00056007841097753693','sq','0.00176014081126490149','pl','0.00024003360470465864','sq','0.00012000960076806143','fr','0.00444035522841827214','pl','0.00076006080486438912','pt','0.00056007841097753682','sq','0.00378415893467525834','pl','0.00009600076800614405','fr','0.00008600068800550407','cr','0.00821808218082180353','pl','0.00349404891668483441','sq','0.00067600540804326436','pt','0.00365015330643887227','pl','0.00008400067200537604','fr','0.00007400059200473604','cr','0.00776607766077660414','pl','0.00348204874868248250','sq','0.00062000496003968019','pt','0.00294188236834258283','pl','0.00010363702314469272','fr','0.00006818206611660406','cr','0.00659195002081860125','pl','0.00321002334562433232','sq','0.00084364019836453779','pt','0.00285006218317490623','pl','0.00009454605620217582','fr','0.00005727345620762445','sr','0.00619557845702368645','pl','0.00316547756710957922','sq','0.00078636721076004890','pt'
,'PT','0.93210000000000003961','it','0.92287999999999992262','es','0.91837999999999997414','la','0.94249999999999989342','it','0.93506000000000000227','es','0.92732000000000003315','fr','0.90986000000000011312','es','0.90874000000000010324','la','0.90844000000000013628','it','0.92345999999999983654','it','0.92299999999999993161','es','0.91683999999999987729','la','0.92528800000000022141','la','0.92486769947079783272','it','0.90757199999999993434','fr','0.93838399999999988488','it','0.93527000000000004576','la','0.92227999999999987768','fr','0.91938399999999997902','la','0.89557958231832912599','it','0.88897844569823969429','es','0.92954000000000003290','la','0.91267800000000010030','it','0.90601868426157960990','es','0.92067425699729832367','it','0.91848148723920886027','la','0.90824884067865641057','fr','0.93469345825488603374','it','0.93274569109327465366','la','0.92375979207216007971','fr','0.90798402141145395650','la','0.89260607074382936066','it','0.88646128223450126882','es','0.92591925919259177036','la','0.91001066366544625108','it','0.90444177169044426279','es','0.05522220888835552288','pt','0.05034201368054722070','es','0.03772150886035441353','it','0.12198487939517579925','pt','0.10144405776231046890','es','0.07108284331373253273','it','0.05016200648025923720','pt','0.04618184727389096356','es','0.03524140965638625916','it','0.10072402896115843773','pt','0.08130325213008519902','es','0.06584263370534822191','it','0.05514222056888227336','pt','0.04564482160678892675','es','0.03706029648237185725','it','0.13319853279413113034','pt','0.09535771643889590088','es','0.07369629478517915333','it','0.04722618890475559911','pt','0.04089873617725119787','es','0.03391027128217025816','it','0.10734642938571756221','pt','0.07464534361618510583','es','0.06484425937703751364','it','0.05463044697638434755','pt','0.04535611427075303403','es','0.03710383874821134714','it','0.13184581412494755792','pt','0.09236109154017274614','es','0.07343669743953383511','it','0.04726471732624482058','pt','0.04093150445824666334','es','0.03377742626102846202','it','0.10674756385699228634','pt','0.07293813472341037496','es','0.06466938486084027049','it','0.00462036962957036550','pt','0.00104008320665653262','es','0.00056007841097753693','id','0.01174093927514200872','pt','0.00514041123289863105','es','0.00424033922713817034','fr','0.00446035682854628319','pt','0.00084006720537643028','es','0.00048006720940931740','id','0.00972077766221297358','pt','0.00430034402752220175','es','0.00414033122649811944','fr','0.00378203025624204974','pt','0.00083401834840366503','es','0.00044600802814450644','id','0.01193809550476403539','pt','0.00408008976197476482','es','0.00406603252826022617','fr','0.00335202681621452926','pt','0.00071801579634751974','es','0.00043200604808467315','id','0.00895807166457331799','pt','0.00388003104024832153','fr','0.00348407664968629436','es','0.00372094630037209627','pt','0.00079819487955257477','es','0.00049182578276209710','id','0.01121096004981840706','pt','0.00393457049272131695','fr','0.00376005127342645589','es','0.00327183602819651692','pt','0.00066091990596209781','es','0.00045273426952962008','id','0.00871731235141978006','pt','0.00371911457618366754','fr','0.00318458888075746384','es'
,'RO','0.95955999999999996852','it','0.94161999999999990152','la','0.94021999999999994468','es','0.96589999999999998082','it','0.95000000000000006661','es','0.94730000000000003091','la','0.94967999999999996863','it','0.93791999999999986493','la','0.93498000000000003329','es','0.95877999999999985459','it','0.94464000000000003521','es','0.94318000000000001837','la','0.95231980927923698399','it','0.94763399999999997636','la','0.93121407399407196692','ro','0.96113199999999998635','it','0.95427999999999979508','la','0.94206849378083823421','ro','0.94507999999999992013','la','0.93918175672702697288','it','0.92424987899661181778','ro','0.95173799999999997290','la','0.94902600000000003622','it','0.93534431895229286358','ro','0.94956072567536609075','it','0.94042024744288710281','la','0.93450062728413241242','ro','0.95821534058729240790','it','0.95151769699515176271','la','0.94620548336245502430','ro','0.93723619246234324276','it','0.93559199688719330013','la','0.92590501645484457605','ro','0.94842493879484235375','la','0.94645439942108933185','it','0.93943719079039500475','ro','0.03116124644985799122','ro','0.01388055522220889293','la','0.01152046081843273971','fi','0.08658346333853354782','ro','0.06150246009840391881','es','0.05422216888675546881','fr','0.02620104804192167555','ro','0.01184047361894475896','la','0.00968038721548862210','fi','0.07314292571702865620','ro','0.05046201848073923746','es','0.04452178087123484507','fr','0.02948894364619669001','ro','0.01409405637622550105','la','0.01107015498216975397','id','0.08903067092012759143','ro','0.06352114338058086063','es','0.05634422537690149391','pt','0.02667485359531504910','ro','0.01191204764819058654','la','0.00912803651214604862','fr','0.07656029680890427680','ro','0.05261894714104854015','es','0.05237620950483801857','pt','0.02884148592062751523','ro','0.01410494295748334834','la','0.01062005792758869381','it','0.08690885288823435584','ro','0.06328529337164898183','es','0.05585378869215097686','pt','0.02631688997416312126','ro','0.01168850059547078303','la','0.00915640525638752867','it','0.07610320187639775524','ro','0.05205788795685768050','es','0.05154468603096188511','pt','0.00128010240819265543','ro','0.00012001680235232932','sq','0.00010000800064005120','vi','0.00462036962957036289','ro','0.00036002880230418427','pt','0.00034002720217617409','es','0.00076006080486438901','ro','0.00014001960274438420','sq','0.00006000720086410369','sr','0.00326026082086566804','ro','0.00034002720217617409','es','0.00032002560204816380','pt','0.00107603873739454611','ro','0.00020000280003920056','af','0.00006600052800422403','cr','0.00578219659468422013','ro','0.00059800478403827231','pt','0.00044200618808663318','nl','0.00102403686532715160','ro','0.00019800277203880855','af','0.00006400051200409603','cr','0.00575219557464954137','ro','0.00054800438403507224','pt','0.00040800571207996912','nl','0.00103184069470606656','ro','0.00017181974381585285','af','0.00009363670413346956','cr','0.00528283292938586113','ro','0.00057727535125159663','pt','0.00040545786283705958','nl','0.00101002203684444022','ro','0.00014091011570993242','af','0.00008909123305902930','cr','0.00618012360247204798','ro','0.00051272960331637881','pt','0.00039091228928236687','nl'
,'RU','0.91995999999999977792','ru','0.91368000000000004768','bg','0.81819818378205377840','uk','0.92978000000000027292','bg','0.92740000000000000213','ru','0.84440132815937918309','uk','0.88614000000000003876','ru','0.87968000000000001748','bg','0.79267512101452153317','uk','0.90115999999999996106','bg','0.89872000000000007436','ru','0.82449893987278455310','uk','0.91396113961139624493','bg','0.87731535193349396984','ru','0.82195622517112665317','uk','0.92781156686940113865','bg','0.89158703901138347536','ru','0.84853461243039107753','uk','0.88557085570855698098','bg','0.84897534630194537719','ru','0.79655226215289598457','uk','0.90393942363654189442','bg','0.86753972048142624640','ru','0.82471756384817251906','uk','0.91372874514538382495','bg','0.88241963876543039191','ru','0.82566018865780177460','uk','0.92734933953945053453','bg','0.89549912757578831179','ru','0.85449594501218306686','uk','0.88618431638861838717','bg','0.85382961215146602196','ru','0.79700784180020445291','uk','0.90327821162010546452','bg','0.87186777436609907976','ru','0.83031603447648838490','uk','0.04312172486899475826','ru','0.02150086003440137769','bg','0.02082333173307729726','uk','0.09160366414656589962','ru','0.06982279291171644697','bg','0.04548727796447429861','uk','0.03920156806272251382','ru','0.02062082483299332650','bg','0.01966314610337654631','uk','0.08246329853194127313','ru','0.06390255610224408744','bg','0.04172667626820288772','uk','0.02893251347210164248','ru','0.02151344215074411231','uk','0.02132829859618035062','bg','0.06845068450684507755','bg','0.06293293647697970061','ru','0.04702820772341952116','uk','0.02733020885216323748','ru','0.02014628204794867775','bg','0.02005320851336213697','uk','0.06325863258632587194','bg','0.05702809798991456680','ru','0.04238959542659630209','uk','0.02891936765649920360','ru','0.02194071497345601723','uk','0.02140762303383146256','bg','0.06763982879813235094','bg','0.06276283020566333914','ru','0.04873904196647264875','uk','0.02714899211935445714','ru','0.02066147637045368315','uk','0.02044478707475633206','bg','0.06261250122728612144','bg','0.05647768033714763158','ru','0.04416126152173240060','uk','0.00410032802624209908','ru','0.00042003360268821503','bg','0.00024004800960192036','uk','0.01090087206976557942','ru','0.00188015041203296279','bg','0.00084016803360672143','uk','0.00364029122329786320','ru','0.00042003360268821498','bg','0.00024004800960192034','uk','0.00860068805504440349','ru','0.00146011680934474792','bg','0.00074014802960592127','uk','0.00153824611937910041','ru','0.00058001044018792338','bg','0.00041606823519057119','uk','0.00398458174893534349','ru','0.00183202564835907621','bg','0.00098813438627653365','uk','0.00145422976830339120','ru','0.00055601000818014722','bg','0.00039806528270636376','uk','0.00335649004754694181','ru','0.00165002310032340391','bg','0.00081611099109478891','uk','0.00154394515266689726','ru','0.00053273695885379716','bg','0.00047096432217960091','uk','0.00388796195689235843','ru','0.00171274907135181721','bg','0.00101647822118129650','uk','0.00142210130926066227','ru','0.00049818861166288646','bg','0.00045641716164895695','uk','0.00328055769480811677','ru','0.00155547434240072154','bg','0.00092737726798293625','uk'
,'SQ','0.95201712102726177012','sq','0.93341600496029764056','id','0.92993999999999998884','bs','0.95795747744864689910','sq','0.94368000000000018535','no','0.94261655699341950765','id','0.92705562333739999215','sq','0.91715999999999997527','la','0.91358000000000005869','bs','0.93763625817549045571','sq','0.92723999999999984212','bs','0.92606000000000010530','la','0.96610979665877971811','sq','0.93912739127391287042','id','0.93632761796570784796','af','0.97085382512295070878','sq','0.94821368928213545235','af','0.94748568491410978254','id','0.94153164918989518117','sq','0.92728199999999993963','la','0.91467948807692822655','id','0.95049570297421792642','sq','0.93616200000000004966','la','0.92968757812546876096','af','0.96526078276648286103','sq','0.93857472861042923196','id','0.93469691652863573506','af','0.97178626104094922855','sq','0.94719664868766650923','id','0.94629253197284368682','af','0.93982614482234472231','sq','0.91409144960053512197','la','0.91293442558866633174','id','0.95069618434976121968','sq','0.93197113789319696586','la','0.92812519318252062472','af','0.05290529052905290630','sq','0.02104084163366534699','nl','0.01568062722508900553','de','0.10329032903290330525','sq','0.03442137685507420941','en','0.02484099363974558855','af','0.04836483648364837962','sq','0.01928077123084923419','nl','0.01472058882355294779','de','0.09734973497349733162','sq','0.03342133685347413452','en','0.02320092803712149598','it','0.05648456484564844809','sq','0.02399023990239902357','nl','0.01611819341832102653','da','0.12286522865228648171','sq','0.03350240202882434626','en','0.02744627446274462354','de','0.05287052870528704401','sq','0.02215022150221502076','nl','0.01471417657011883998','da','0.11583315833158332187','sq','0.03212238546862562077','en','0.02671410685642741992','pt','0.05617576095869612762','sq','0.02439833708032687967','nl','0.01555921821178537189','da','0.12372249303178023405','sq','0.04044203877475695263','en','0.02744557929808771890','it','0.05279210613876076513','sq','0.02299560088109652012','nl','0.01448736491959494270','de','0.11661790882495720600','sq','0.03826839055485756896','en','0.02579648089309496614','it','0.00184025763606904952','sq','0.00018001440115209216','nl','0.00014001120089607169','bs','0.01156161862660772498','sq','0.00018001440115209216','it','0.00016001280102408193','fr','0.00164022963214850086','sq','0.00016001280102408190','nl','0.00014001120089607169','bs','0.01112155701798251545','sq','0.00014001120089607169','bs','0.00014001120089607167','fr','0.00379005306074285024','sq','0.00021200296804155258','nl','0.00017400139201113611','fi','0.01816225427155981204','sq','0.00011400091200729606','fr','0.00010800086400691207','pt','0.00353404947669267409','sq','0.00017000238003332045','nl','0.00012000240004800096','bs','0.01733024262339673272','sq','0.00011000088000704005','fr','0.00007600060800486403','pt','0.00388548280351129916','sq','0.00019181975125251029','nl','0.00016636424132451390','fi','0.01856558956792412826','sq','0.00016818288843656277','fr','0.00011454618347571301','it','0.00376820922333980695','sq','0.00016454680083746140','nl','0.00011818224793544705','fi','0.01779376577284197403','sq','0.00016181921157680095','fr','0.00009909226034900476','bs'
,'SR','0.87525999999999992696','la','0.86939216352981174563','id','0.86855999999999988770','af','0.89335999999999993193','la','0.88875999999999999446','af','0.88787327239634372678','id','0.87187999999999998835','la','0.86011160669640174259','id','0.85852000000000017188','af','0.88919999999999999041','la','0.88081284877092635988','id','0.87917999999999996152','af','0.88157000000000018680','la','0.87053870538705380167','id','0.86933121598729590218','af','0.89790599999999998193','la','0.89502537015222083383','af','0.88927133562801385924','id','0.87920799999999987850','la','0.86081316487898917877','id','0.86050516303097812632','af','0.89535200000000014775','la','0.88644131864791186892','af','0.87954327725966352514','id','0.87378212698334789543','la','0.87179666668787914041','id','0.86022741942228786449','af','0.89504713228950472104','la','0.88982324336560347788','id','0.88866414059687492966','af','0.86931212794507484176','la','0.86149745406082078869','id','0.85297505356832803436','no','0.89217164898921696992','la','0.88162684227942644810','af','0.88013221974441524509','id','0.03794303544283543494','sr','0.03222128885155406408','cr','0.03048121924876994945','la','0.09102728218257459536','sr','0.08208328333133324550','cr','0.07288291531661265921','bs','0.03548283862709016717','sr','0.02998119924796992589','la','0.02994119764790592261','cr','0.07804624369949593465','sr','0.06928277131085240625','cr','0.06028241129645183632','bs','0.03597014388057552525','cr','0.03475234752347523826','sr','0.03083812335249340800','la','0.08881035524142097404','cr','0.07942879428794288876','sr','0.07203915262644203232','bs','0.03323813295253182087','cr','0.03222232222322223699','sr','0.03012412049648197782','la','0.07596030384121538193','cr','0.06832068320683205853','sr','0.05963895422326759982','bs','0.03530551873730677914','cr','0.02953489450329868302','bs','0.02914536682397412745','la','0.08651197547631910012','cr','0.07152720895792402667','bs','0.05775153910769934701','sr','0.03212824023316406680','cr','0.02811622135149140916','la','0.02679758942605685659','bs','0.07312013294569627564','cr','0.05840069018997499223','bs','0.05306024118291446240','no','0.00248019841587326971','cr','0.00194023282793935321','sr','0.00186014881190495218','bs','0.00664079689562747152','sr','0.00550044003520281342','cr','0.00436034882790623229','bs','0.00236018881510520820','cr','0.00182021842621114577','sr','0.00162012961036882958','bs','0.00604072488698643561','sr','0.00484038723097847574','cr','0.00364029122329786363','bs','0.00308804323260525706','sr','0.00284402275218201793','cr','0.00202805678558999657','bs','0.00874212238971345396','sr','0.00737805902447219528','cr','0.00454609092181843498','bs','0.00297604166458330420','sr','0.00279402235217881796','cr','0.00192803856077121611','bs','0.00770810791351079008','sr','0.00636205089640716915','cr','0.00374007480149602745','bs','0.00243273611904043247','cr','0.00204912071448311956','sr','0.00166911366973186031','bs','0.00569916344389837567','sr','0.00564820235709947993','cr','0.00392096255858034263','bs','0.00230182655209655238','cr','0.00199638904495148166','sr','0.00154820293003995546','bs','0.00513551990661699573','sr','0.00464365324964817992','cr','0.00314277012868357034','bs'
,'SV','0.95738000000000000878','fi','0.95085999999999992749','it','0.94919999999999982165','es','0.96220000000000005524','fi','0.95846000000000008967','it','0.95744000000000017980','es','0.95265999999999984027','fi','0.94327999999999989633','es','0.94323999999999996735','la','0.95749999999999979572','fi','0.95162000000000002142','es','0.94933999999999985064','no','0.95549800000000029154','la','0.95396599999999986963','fi','0.95142180568722289902','it','0.96116199999999996084','la','0.96047399999999993891','fi','0.96037999999999990042','it','0.95209399999999988484','la','0.94741799999999987136','fi','0.93644361866171188513','id','0.95786199999999988020','la','0.95425799999999993961','fi','0.94748999999999994337','no','0.95081727272727278866','fi','0.94932163389685064736','it','0.94923758189869511526','id','0.95867806912200681513','it','0.95843412979584341471','la','0.95749533862365054926','no','0.94346818181818181692','fi','0.94270399610171884408','la','0.93621346240035197006','no','0.95463318269546326711','la','0.95031181818181820198','fi','0.94846258671614580571','no','0.06762270490819632940','sv','0.04576183047321892572','no','0.04262170486819473469','pt','0.14192567702708103194','sv','0.13228529141165640270','no','0.09880395215808635001','nl','0.06738269530781229588','sv','0.04386175447017880147','no','0.03960158406336253267','es','0.13122524900996040964','sv','0.10944437777511092924','no','0.08828353134125364876','nl','0.06450193505805174032','sv','0.04394017576070304021','no','0.04063040630406303949','de','0.13452803584107522750','sv','0.11783047132188527450','no','0.11224512245122447718','nl','0.06457593727811836160','sv','0.04224016896067583904','no','0.04103641036410362458','de','0.12091962758882766893','sv','0.10035100351003509167','nl','0.09729238916955668115','no','0.06668454594216205455','sv','0.04266383029013767064','no','0.04079604794251551897','es','0.13754168287920051639','sv','0.11378506265937571307','no','0.11190616667560612796','nl','0.06642090238824695236','sv','0.04083836744712475431','no','0.03985661726938261734','de','0.12342677813617071447','sv','0.09984518083296892166','nl','0.09495679525816028144','no','0.00386030882470597561','sv','0.00312024961996959765','no','0.00084006720537642995','da','0.02140171213697095870','sv','0.01352108168653492169','no','0.00418033442675413980','da','0.00394031522521801764','sv','0.00310024801984158660','no','0.00084006720537642995','da','0.02144171533722698600','sv','0.01290103208256660264','no','0.00382030562444995482','da','0.00367012478424266460','sv','0.00178601428811430438','no','0.00066001056016896269','da','0.01787060760065842246','sv','0.00845406763254105860','no','0.00472606616492630971','da','0.00376012784434670740','sv','0.00177001416011328058','no','0.00062601001616025844','da','0.01786460739665148359','sv','0.00793206345650765074','no','0.00422605916482830801','da','0.00397920666783033866','sv','0.00135273588104651535','no','0.00095091860009509192','da','0.01946780366737273921','sv','0.00737004690029845894','no','0.00507823260050782512','da','0.00395102402978995699','sv','0.00126637169509260508','no','0.00092637290009263721','da','0.01891687955126048967','sv','0.00707549957136091156','no','0.00460276074735089039','da'
